geneNames	transcriptNames	id	fc	pval	qval
.	gene-PA0645	650	1.85372205406825	0.690656110712668	0.690656110713704
accD	gene-PA3112	3180	1.82303325521921	0.690656110712668	0.690656110713704
.	MSTRG.3876.8	4746	1.79168872046433	0.690656110712668	0.690656110713704
pntB	gene-PA0196	199	1.77148829135788	0.690656110712668	0.690656110713704
.	gene-PA0736	749	1.77080363558739	0.690656110712668	0.690656110713704
.	gene-PA4107	4197	1.76362207770191	0.690656110712668	0.690656110713704
.	gene-PA1697	1730	1.75152904485846	0.690656110712668	0.690656110713704
.	gene-PA3899	3989	1.73635774734814	0.690656110712668	0.690656110713704
.	gene-PA2798	2854	1.71042698673819	0.690656110712668	0.690656110713704
fliP	gene-PA1446	1473	1.67549488682988	0.690656110712668	0.690656110713704
.	gene-PA1692	1725	1.67514933205733	0.690656110712668	0.690656110713704
pcrD	gene-PA1703	1736	1.66241515071827	0.690656110712668	0.690656110713704
.	gene-PA4298	4403	1.65958615158293	0.690656110712668	0.690656110713704
.	gene-PA2402	2450	1.65348053288239	0.690656110712668	0.690656110713704
oprN	gene-PA2495	2541	1.65056810365945	0.690656110712668	0.690656110713704
rtcA	gene-PA4585	4701	1.64776884756952	0.690656110712668	0.690656110713704
.	gene-PA2539	2585	1.60013935832461	0.690656110712668	0.690656110713704
.	gene-PA4516	4628	1.58015121796697	0.690656110712668	0.690656110713704
.	gene-PA2427	2476	1.57393190780404	0.690656110712668	0.690656110713704
.	gene-PA3214	3285	1.55605594314372	0.690656110712668	0.690656110713704
.	gene-PA2340	2385	1.55398212707344	0.690656110712668	0.690656110713704
ligT	gene-PA2861	2921	1.53819572076626	0.690656110712668	0.690656110713704
.	gene-PA0522	527	1.53637732377443	0.690656110712668	0.690656110713704
.	gene-PA2197	2242	1.51673357919422	0.690656110712668	0.690656110713704
.	gene-PA2767	2822	1.50544517590901	0.690656110712668	0.690656110713704
.	gene-PA1190	1216	1.50092420607788	0.690656110712668	0.690656110713704
.	gene-PA1700	1733	1.50035878280888	0.690656110712668	0.690656110713704
.	gene-PA3718	3805	1.49133637601496	0.690656110712668	0.690656110713704
.	gene-PA2455	2502	1.48916755665986	0.690656110712668	0.690656110713704
.	gene-PA2085	2128	1.47189516874821	0.690656110712668	0.690656110713704
.	gene-PA2169	2213	1.46164716915465	0.690656110712668	0.690656110713704
dhcB	gene-PA2000	2044	1.44961590514162	0.690656110712668	0.690656110713704
thiL	gene-PA4051	4143	1.44723696449303	0.690656110712668	0.690656110713704
glyQ	gene-PA0009	9	1.4460773561439	0.690656110712668	0.690656110713704
pqqH	gene-PA1990	2033	1.4384174649274	0.690656110712668	0.690656110713704
.	gene-PA0699	710	1.43400140370205	0.690656110712668	0.690656110713704
.	gene-PA4437	4548	1.42648239170533	0.690656110712668	0.690656110713704
.	gene-PA3298	3370	1.42311612476134	0.690656110712668	0.690656110713704
.	gene-PA0908	929	1.40686615973914	0.690656110712668	0.690656110713704
.	gene-PA4341	4449	1.40393504874795	0.690656110712668	0.690656110713704
kdpF	gene-PA1632	1664	1.40375261520316	0.690656110712668	0.690656110713704
.	gene-PA1351	1378	1.40277269139238	0.690656110712668	0.690656110713704
lasB	gene-PA3724	3811	1.38216471639532	0.690656110712668	0.690656110713704
.	gene-PA2807	2863	1.37090422840531	0.690656110712668	0.690656110713704
.	gene-PA1391	1418	1.36747946008913	0.690656110712668	0.690656110713704
gltS	gene-PA3176	3247	1.3605326958059	0.690656110712668	0.690656110713704
.	gene-PA1906	1951	1.35572365295481	0.690656110712668	0.690656110713704
.	gene-PA1870	1915	1.35104859204451	0.690656110712668	0.690656110713704
.	gene-PA4073	4163	1.34105776830322	0.690656110712668	0.690656110713704
.	gene-PA4218	4311	1.33517855740455	0.690656110712668	0.690656110713704
pscT	gene-PA1691	1724	1.33066731554795	0.690656110712668	0.690656110713704
.	gene-PA1300	1326	1.32814668088646	0.690656110712668	0.690656110713704
.	gene-PA2498	2544	1.31320526807265	0.690656110712668	0.690656110713704
cobM	gene-PA2948	3009	1.31203492693013	0.690656110712668	0.690656110713704
.	gene-PA2296	2340	1.30586954357727	0.690656110712668	0.690656110713704
.	gene-PA3252	3322	1.30543638098098	0.690656110712668	0.690656110713704
speE	gene-PA1687	1720	1.28732822819889	0.690656110712668	0.690656110713704
.	gene-PA2384	2428	1.28609629393998	0.690656110712668	0.690656110713704
phnX	gene-PA1311	1337	1.27841695533979	0.690656110712668	0.690656110713704
.	gene-PA3520	3604	1.26342020843518	0.690656110712668	0.690656110713704
.	gene-PA0073	75	1.25221469738294	0.690656110712668	0.690656110713704
.	gene-PA3330	3405	1.24867989838823	0.690656110712668	0.690656110713704
.	gene-PA2937	2997	1.23660313907589	0.690656110712668	0.690656110713704
.	gene-PA2411	2460	1.23504166568024	0.690656110712668	0.690656110713704
.	gene-PA4824	4968	1.22972468977793	0.690656110712668	0.690656110713704
.	rna-PA1781.1	1815	1.22362553091581	0.690656110712668	0.690656110713704
.	gene-PA4344	4452	1.20729950978521	0.690656110712668	0.690656110713704
.	gene-PA0062	64	1.19743045325707	0.690656110712668	0.690656110713704
.	gene-PA1410	1437	1.1933780655016	0.690656110712668	0.690656110713704
.	gene-PA5388	5545	1.19074708267745	0.690656110712668	0.690656110713704
.	gene-PA4910	5053	1.17667898740568	0.690656110712668	0.690656110713704
.	MSTRG.1997.1	2443	1.17512858581782	0.690656110712668	0.690656110713704
alg44	gene-PA3542	3626	1.15128229488488	0.690656110712668	0.690656110713704
pchC	gene-PA4229	4322	1.1479426001262	0.690656110712668	0.690656110713704
pvdH	gene-PA2413	2462	1.13819807977242	0.690656110712668	0.690656110713704
.	gene-PA2696	2746	1.12959963313394	0.690656110712668	0.690656110713704
.	gene-PA1595	1627	1.12756882124604	0.690656110712668	0.690656110713704
hisJ	gene-PA2923	2983	1.12626304032147	0.690656110712668	0.690656110713704
vanB	gene-PA4905	5048	1.09141857920568	0.690656110712668	0.690656110713704
.	MSTRG.1997.5	2448	1.07226268185597	0.690656110712668	0.690656110713704
.	MSTRG.1997.2	2444	1.06803273041372	0.690656110712668	0.690656110713704
.	gene-PA4469	4581	0.887105631564481	0.690656110712668	0.690656110713704
.	gene-PA2763	2817	0.820943930593924	0.690656110712668	0.690656110713704
.	gene-PA3470	3555	0.750377797018771	0.690656110712668	0.690656110713704
fppA	gene-PA4295	4400	0.662235625869203	0.690656110712668	0.690656110713704
.	gene-PA0679	690	0.597210360764762	0.690656110712668	0.690656110713704
.	MSTRG.1997.3	2445	0.583704281966373	0.690656110712668	0.690656110713704
.	gene-PA0150	153	0.574912661278038	0.690656110712668	0.690656110713704
algP	gene-PA5253	5404	8.15835546888237	0.690656110712668	0.690656110713704
argE	gene-PA5206	5355	2.25127422964146	0.690656110712668	0.690656110713704
.	gene-PA4826	4970	2.07271518365019	0.690656110712668	0.690656110713704
.	gene-PA2297	2341	1.52789693253967	0.690656110712668	0.690656110713704
.	gene-PA4088	4178	1.5035262434863	0.690656110712668	0.690656110713704
.	gene-PA4294	4399	1.49263741449687	0.690656110712668	0.690656110713704
.	gene-PA5401	5558	1.47361450651835	0.690656110712668	0.690656110713704
.	gene-PA0950	972	1.43389212090676	0.690656110712668	0.690656110713704
.	gene-PA1891	1936	1.33452054285313	0.690656110712668	0.690656110713704
.	gene-PA2403	2452	1.31799650485459	0.690656110712668	0.690656110713704
phzC1	gene-PA4212	4305	1.23412258932953	0.690656110712668	0.690656110713704
mgtA	gene-PA4825	4969	1.17810024268013	0.690656110712668	0.690656110713704
.	MSTRG.1997.4	2446	1.05427483896124	0.690656110712668	0.690656110713704
.	gene-PA1761	1794	1.04859197540974	0.690656110712668	0.690656110713704
.	gene-PA1500	1529	0.765262024225981	0.690656110712668	0.690656110713704
cyoC	gene-PA1319	1345	0.755342472661405	0.690656110712668	0.690656110713704
.	gene-PA4103	4193	0.710082543933977	0.690656110712668	0.690656110713704
.	gene-PA0388	392	0.700243491404361	0.690656110712668	0.690656110713704
exaB	gene-PA1983	2026	0.67902166766303	0.690656110712668	0.690656110713704
.	gene-PA4796	4939	0.622602419070264	0.690656110712668	0.690656110713704
.	gene-PA2143	2187	0.585612764262033	0.690656110712668	0.690656110713704
narI	gene-PA3872	3961	0.341084318907815	0.690656110712668	0.690656110713704
cycH	gene-PA1483	1511	0.299022791199453	0.690656110712668	0.690656110713704
.	rna-PA4673.1	4799	2.21576665848416	0.690656110712668	0.690656110713704
.	gene-PA4949	5094	2.10341299845331	0.690656110712668	0.690656110713704
.	gene-PA0125	128	1.83644825182754	0.690656110712668	0.690656110713704
.	gene-PA2910	2970	1.7349820689315	0.690656110712668	0.690656110713704
.	gene-PA2188	2232	1.48957994695234	0.690656110712668	0.690656110713704
.	gene-PA4895	5038	1.28392188836217	0.690656110712668	0.690656110713704
.	gene-PA0149	152	1.19787678298406	0.690656110712668	0.690656110713704
pchE	gene-PA4226	4319	1.12785137372176	0.690656110712668	0.690656110713704
phzB1	gene-PA4211	4304	1.05106032031264	0.690656110712668	0.690656110713704
.	gene-PA0442	446	1.03984431355026	0.690656110712668	0.690656110713704
.	gene-PA3865a	3954	0.839916918048483	0.690656110712668	0.690656110713704
.	gene-PA1226	1252	0.784792208321207	0.690656110712668	0.690656110713704
.	gene-PA2142	2185	0.739239840585604	0.690656110712668	0.690656110713704
.	gene-PA1864	1908	0.717941309910087	0.690656110712668	0.690656110713704
.	gene-PA4912	5055	0.69444426699542	0.690656110712668	0.690656110713704
.	gene-PA2823	2882	0.648348109691228	0.690656110712668	0.690656110713704
.	gene-PA1643	1675	0.640195650230912	0.690656110712668	0.690656110713704
.	MSTRG.3011.1	3698	0.52268206920187	0.690656110712668	0.690656110713704
.	gene-PA3302	3374	0.516265581852564	0.690656110712668	0.690656110713704
.	gene-PA4820	4964	0.469773349036187	0.690656110712668	0.690656110713704
.	gene-PA2136	2180	0.459393372791329	0.690656110712668	0.690656110713704
.	gene-PA2174	2219	0.451155764990863	0.690656110712668	0.690656110713704
narH	gene-PA3874	3963	0.334957214273654	0.690656110712668	0.690656110713704
.	rna-PA5160.1	5307	2.2833551093723	0.690656110712668	0.690656110713704
metZ	gene-PA3107	3175	1.91179022647937	0.690656110712668	0.690656110713704
.	gene-PA3632	3719	1.55590151887826	0.690656110712668	0.690656110713704
.	gene-PA2374	2418	1.55273839630088	0.690656110712668	0.690656110713704
mdcA	gene-PA0208	211	1.54859089858256	0.690656110712668	0.690656110713704
.	gene-PA0986	1009	1.39998438582168	0.690656110712668	0.690656110713704
.	gene-PA2283	2327	1.3217757888143	0.690656110712668	0.690656110713704
.	rna-PA4669.1	4794	1.27317433513324	0.690656110712668	0.690656110713704
eraS	gene-PA1979	2022	0.944328898415951	0.690656110712668	0.690656110713704
.	gene-PA3200	3271	0.943441362068145	0.690656110712668	0.690656110713704
.	gene-PA2379	2423	0.859825926417592	0.690656110712668	0.690656110713704
.	gene-PA2790	2847	0.856463169481754	0.690656110712668	0.690656110713704
.	gene-PA1204	1230	0.853445223027652	0.690656110712668	0.690656110713704
.	gene-PA0203	206	0.844494845744266	0.690656110712668	0.690656110713704
.	gene-PA2847	2906	0.839827405643254	0.690656110712668	0.690656110713704
cyoE	gene-PA1321	1347	0.834371175263336	0.690656110712668	0.690656110713704
phaC2	gene-PA5058	5204	0.833504599885209	0.690656110712668	0.690656110713704
glcD	gene-PA5355	5507	0.825873566939164	0.690656110712668	0.690656110713704
.	gene-PA0251	254	0.780342258225051	0.690656110712668	0.690656110713704
.	gene-PA0724	736	0.775308089983406	0.690656110712668	0.690656110713704
.	gene-PA3335	3410	0.764042295685011	0.690656110712668	0.690656110713704
.	gene-PA1220	1246	0.761819555950565	0.690656110712668	0.690656110713704
.	gene-PA1702	1735	0.760278906634508	0.690656110712668	0.690656110713704
.	gene-PA2059	2102	0.743370033094699	0.690656110712668	0.690656110713704
soxB	gene-PA5416	5573	0.743213206847669	0.690656110712668	0.690656110713704
.	gene-PA0808	822	0.731700501361498	0.690656110712668	0.690656110713704
.	gene-PA1873	1918	0.7295891926292	0.690656110712668	0.690656110713704
fimT	gene-PA4549	4664	0.72897994029358	0.690656110712668	0.690656110713704
.	gene-PA1217	1243	0.728938147864532	0.690656110712668	0.690656110713704
fptA	gene-PA4221	4314	0.724794531939812	0.690656110712668	0.690656110713704
.	gene-PA0698	709	0.702026023516601	0.690656110712668	0.690656110713704
.	gene-PA4346	4454	0.699972052530959	0.690656110712668	0.690656110713704
.	gene-PA2149	2193	0.681178043543946	0.690656110712668	0.690656110713704
.	gene-PA2980	3042	0.681009518603194	0.690656110712668	0.690656110713704
.	gene-PA2567	2614	0.669167828749586	0.690656110712668	0.690656110713704
.	gene-PA5484	5641	0.6382999038248	0.690656110712668	0.690656110713704
fruI	gene-PA3562	3646	0.634570873704894	0.690656110712668	0.690656110713704
.	gene-PA2410	2459	0.6270510065692	0.690656110712668	0.690656110713704
nirM	gene-PA0518	523	0.617616490279338	0.690656110712668	0.690656110713704
exbD1	gene-PA0199	202	0.60921576106434	0.690656110712668	0.690656110713704
dctA	gene-PA1183	1209	0.604242620927092	0.690656110712668	0.690656110713704
.	gene-PA3880	3969	0.601766958674121	0.690656110712668	0.690656110713704
.	MSTRG.2558.3	3128	0.590222117333735	0.690656110712668	0.690656110713704
.	gene-PA2269	2313	0.571678382246835	0.690656110712668	0.690656110713704
.	gene-PA4351	4459	0.529852745771297	0.690656110712668	0.690656110713704
nirJ	gene-PA0511	516	0.495174334294384	0.690656110712668	0.690656110713704
.	gene-PA3253	3323	0.473846243393672	0.690656110712668	0.690656110713704
.	gene-PA1137	1164	0.450366809649979	0.690656110712668	0.690656110713704
nrdD	gene-PA1920	1965	0.394279809026433	0.690656110712668	0.690656110713704
.	gene-PA4077	4167	0.392536329212677	0.690656110712668	0.690656110713704
phhB	gene-PA0871	887	0.37316924878941	0.690656110712668	0.690656110713704
nirN	gene-PA0509	514	0.352253560387848	0.690656110712668	0.690656110713704
.	gene-PA4352	4460	0.314444769514266	0.690656110712668	0.690656110713704
.	gene-PA1855	1899	2.72775104155439	0.690656110712669	0.690656110713704
.	gene-PA4548	4663	1.1090528976964	0.690656110712669	0.690656110713704
atuH	gene-PA2893	2953	0.936939171754431	0.690656110712669	0.690656110713704
.	gene-PA2058	2101	0.880021051471231	0.690656110712669	0.690656110713704
.	gene-PA2984	3046	0.875159578147807	0.690656110712669	0.690656110713704
.	gene-PA1731	1764	0.853048421243169	0.690656110712669	0.690656110713704
.	gene-PA2160	2204	0.837104031660556	0.690656110712669	0.690656110713704
.	gene-PA4921	5064	0.813067816001491	0.690656110712669	0.690656110713704
.	gene-PA4534	4646	0.812327506860631	0.690656110712669	0.690656110713704
tadC	gene-PA4300	4405	0.798851574495095	0.690656110712669	0.690656110713704
hpcB	gene-PA4124	4215	0.79449674767345	0.690656110712669	0.690656110713704
.	gene-PA4150	4242	0.791711185723367	0.690656110712669	0.690656110713704
.	gene-PA4625	4748	0.77068093493061	0.690656110712669	0.690656110713704
.	gene-PA4535	4647	0.751670964673674	0.690656110712669	0.690656110713704
alkB2	gene-PA1525	1554	0.744034009036287	0.690656110712669	0.690656110713704
.	gene-PA0435	439	0.742479128400681	0.690656110712669	0.690656110713704
.	gene-PA3320	3395	0.740365354303291	0.690656110712669	0.690656110713704
.	gene-PA3323	3398	0.732095491987564	0.690656110712669	0.690656110713704
.	gene-PA1063	1088	0.725735699812662	0.690656110712669	0.690656110713704
.	gene-PA1937	1980	0.705734408112455	0.690656110712669	0.690656110713704
.	gene-PA3597	3682	0.704127016361849	0.690656110712669	0.690656110713704
.	gene-PA0295	298	0.690666913480297	0.690656110712669	0.690656110713704
birA	gene-PA4280	4379	0.68273186285755	0.690656110712669	0.690656110713704
.	gene-PA4130	4221	0.675599117106625	0.690656110712669	0.690656110713704
.	gene-PA5123	5268	0.66032161010329	0.690656110712669	0.690656110713704
.	MSTRG.2867.3	3514	0.654021494158298	0.690656110712669	0.690656110713704
.	gene-PA4348	4456	0.624567856537337	0.690656110712669	0.690656110713704
.	gene-PA2500	2546	0.600680955870429	0.690656110712669	0.690656110713704
.	gene-PA3052	3115	0.589763880964076	0.690656110712669	0.690656110713704
pncB1	gene-PA4919	5062	0.548792940496222	0.690656110712669	0.690656110713704
.	gene-PA3431	3509	0.539716080391524	0.690656110712669	0.690656110713704
.	gene-PA5408	5565	0.504302444925615	0.690656110712669	0.690656110713704
.	gene-PA4149	4241	0.504238070885277	0.690656110712669	0.690656110713704
arcD	gene-PA5170	5317	0.44439334656633	0.690656110712669	0.690656110713704
.	gene-PA1265	1291	0.440256491547023	0.690656110712669	0.690656110713704
.	gene-PA3435	3519	0.421123030868807	0.690656110712669	0.690656110713704
.	gene-PA2480	2526	0.390824948613407	0.690656110712669	0.690656110713704
.	gene-PA2112	2155	0.354909872689901	0.690656110712669	0.690656110713704
atoB	gene-PA2001	2045	0.352409589791522	0.690656110712669	0.690656110713704
rluC	gene-PA2975	3037	0.308444610862731	0.690656110712669	0.690656110713704
narJ	gene-PA3873	3962	0.290326611221836	0.690656110712669	0.690656110713704
.	gene-PA2482	2528	0.259467220777238	0.690656110712669	0.690656110713704
.	gene-PA1235	1261	0.82729845385077	0.690656110712669	0.690656110713704
.	gene-PA1066	1091	0.815778988874517	0.690656110712669	0.690656110713704
napE	gene-PA1177	1203	0.798244499012901	0.690656110712669	0.690656110713704
.	gene-PA3963	4054	0.79437127271932	0.690656110712669	0.690656110713704
.	gene-PA4070	4160	0.793698505319298	0.690656110712669	0.690656110713704
cca	gene-PA0584	591	0.788460903278375	0.690656110712669	0.690656110713704
.	gene-PA2190	2234	0.785983397154285	0.690656110712669	0.690656110713704
.	gene-PA1943	1986	0.773530956838819	0.690656110712669	0.690656110713704
fdnI	gene-PA4810	4954	0.761332982331649	0.690656110712669	0.690656110713704
.	gene-PA2365	2410	0.741943211109821	0.690656110712669	0.690656110713704
gpuA	gene-PA0288	291	0.691579576742646	0.690656110712669	0.690656110713704
sltB1	gene-PA4001	4092	0.668635112280838	0.690656110712669	0.690656110713704
.	gene-PA1851	1895	0.653535837290147	0.690656110712669	0.690656110713704
.	gene-PA5409	5566	0.648094129536193	0.690656110712669	0.690656110713704
.	gene-PA5459	5617	0.594900522792876	0.690656110712669	0.690656110713704
narL	gene-PA3879	3968	0.55933352340381	0.690656110712669	0.690656110713704
narG	gene-PA3875	3964	0.538258546610963	0.690656110712669	0.690656110713704
nirC	gene-PA0517	522	0.489937538160848	0.690656110712669	0.690656110713704
moaB2	gene-PA3029	3091	0.381094151786616	0.690656110712669	0.690656110713704
gshA	gene-PA5203	5352	1.09620302472264	0.690656110712669	0.690656110713704
.	gene-PA5492	5649	1.05430599148159	0.690656110712669	0.690656110713704
.	gene-PA4106	4196	0.974869786199136	0.690656110712669	0.690656110713704
cysI	gene-PA1838	1881	0.946588498515772	0.690656110712669	0.690656110713704
.	gene-PA4908	5051	0.939519051355241	0.690656110712669	0.690656110713704
.	gene-PA3699	3786	0.935078438878801	0.690656110712669	0.690656110713704
.	gene-PA2173	2217	0.929350729989025	0.690656110712669	0.690656110713704
.	gene-PA1168	1194	0.911187574861309	0.690656110712669	0.690656110713704
.	gene-PA1255	1281	0.897877635665254	0.690656110712669	0.690656110713704
.	gene-PA1420	1447	0.889244665659321	0.690656110712669	0.690656110713704
.	gene-PA5073	5219	0.885057435953324	0.690656110712669	0.690656110713704
.	gene-PA3433	3511	0.878177839564065	0.690656110712669	0.690656110713704
.	gene-PA3860	3948	0.876060807786274	0.690656110712669	0.690656110713704
.	gene-PA2762	2816	0.866089684556736	0.690656110712669	0.690656110713704
leuC	gene-PA3121	3189	0.864871975392752	0.690656110712669	0.690656110713704
.	gene-PA1382	1409	0.862315992248978	0.690656110712669	0.690656110713704
.	gene-PA1467	1495	0.85652027798988	0.690656110712669	0.690656110713704
dgcA	gene-PA5398	5555	0.853680635500407	0.690656110712669	0.690656110713704
.	gene-PA2447	2496	0.847708867676464	0.690656110712669	0.690656110713704
.	gene-PA2506	2552	0.844087533107625	0.690656110712669	0.690656110713704
.	gene-PA2276	2320	0.843661573773872	0.690656110712669	0.690656110713704
.	gene-PA2035	2079	0.842777965464464	0.690656110712669	0.690656110713704
nosD	gene-PA3393	3470	0.837574811757109	0.690656110712669	0.690656110713704
.	gene-PA1184	1210	0.836246756900821	0.690656110712669	0.690656110713704
.	gene-PA0802	816	0.832936706305785	0.690656110712669	0.690656110713704
.	gene-PA2371	2416	0.826199865740934	0.690656110712669	0.690656110713704
.	gene-PA3421	3499	0.824982240898564	0.690656110712669	0.690656110713704
.	gene-PA0815	829	0.822598565090531	0.690656110712669	0.690656110713704
.	gene-PA1953	1996	0.815252843225237	0.690656110712669	0.690656110713704
.	gene-PA2711	2761	0.812334603684466	0.690656110712669	0.690656110713704
.	gene-PA2095	2138	0.811751321588353	0.690656110712669	0.690656110713704
.	gene-PA0110	113	0.809212617620362	0.690656110712669	0.690656110713704
.	gene-PA3089a	3154	0.807572831095666	0.690656110712669	0.690656110713704
.	gene-PA0248	251	0.805224374927965	0.690656110712669	0.690656110713704
.	gene-PA5506	5663	0.804790222856644	0.690656110712669	0.690656110713704
.	MSTRG.718.1	860	0.803850042149525	0.690656110712669	0.690656110713704
.	gene-PA0512	517	0.803171666730096	0.690656110712669	0.690656110713704
antA	gene-PA2512	2558	0.800707571776319	0.690656110712669	0.690656110713704
napD	gene-PA1175	1201	0.799816296770907	0.690656110712669	0.690656110713704
.	gene-PA2898	2958	0.794146746277639	0.690656110712669	0.690656110713704
hisE	gene-PA5067	5213	0.792835991673624	0.690656110712669	0.690656110713704
.	gene-PA2609	2660	0.792073294872055	0.690656110712669	0.690656110713704
.	gene-PA2126	2170	0.790578883919474	0.690656110712669	0.690656110713704
.	gene-PA2084	2127	0.789308105914263	0.690656110712669	0.690656110713704
.	gene-PA0324	328	0.787043568693937	0.690656110712669	0.690656110713704
.	gene-PA1050	1074	0.784727018105069	0.690656110712669	0.690656110713704
.	gene-PA0177	179	0.78255683581662	0.690656110712669	0.690656110713704
.	gene-PA2282	2326	0.781321046372567	0.690656110712669	0.690656110713704
.	gene-PA3765	3853	0.778387036998397	0.690656110712669	0.690656110713704
.	gene-PA3430	3508	0.769641372365106	0.690656110712669	0.690656110713704
.	gene-PA2600	2650	0.769226272959516	0.690656110712669	0.690656110713704
pscK	gene-PA1724	1757	0.768120112782218	0.690656110712669	0.690656110713704
.	gene-PA5466	5624	0.766733703134332	0.690656110712669	0.690656110713704
.	gene-PA3307	3382	0.755653622180754	0.690656110712669	0.690656110713704
tag	gene-PA0010	10	0.738486345137427	0.690656110712669	0.690656110713704
.	gene-PA4063	4153	0.737926641359777	0.690656110712669	0.690656110713704
.	gene-PA2183	2228	0.737422189716689	0.690656110712669	0.690656110713704
.	gene-PA3892	3982	0.736636313802698	0.690656110712669	0.690656110713704
.	gene-PA1401	1428	0.728341980315178	0.690656110712669	0.690656110713704
pqsE	gene-PA1000	1022	0.725113351056544	0.690656110712669	0.690656110713704
.	gene-PA3057	3120	0.723179935971056	0.690656110712669	0.690656110713704
hisQ	gene-PA2924	2984	0.721585534067988	0.690656110712669	0.690656110713704
.	gene-PA3972	4064	0.720982527309386	0.690656110712669	0.690656110713704
.	gene-PA2096	2139	0.720465082235948	0.690656110712669	0.690656110713704
.	gene-PA4862	5006	0.719726622058867	0.690656110712669	0.690656110713704
cynS	gene-PA2052	2095	0.718752947677596	0.690656110712669	0.690656110713704
.	gene-PA4064	4154	0.718401091519515	0.690656110712669	0.690656110713704
.	gene-PA3971	4063	0.714315565712992	0.690656110712669	0.690656110713704
pelG	gene-PA3058	3121	0.712580686273931	0.690656110712669	0.690656110713704
eraR	gene-PA1980	2023	0.704301440340001	0.690656110712669	0.690656110713704
msuE	gene-PA2357	2402	0.703888777433065	0.690656110712669	0.690656110713704
.	gene-PA0777	790	0.698553157247419	0.690656110712669	0.690656110713704
.	gene-PA3720	3807	0.698358509387834	0.690656110712669	0.690656110713704
.	gene-PA3274	3346	0.697323512217688	0.690656110712669	0.690656110713704
.	gene-PA4381	4490	0.693718016779181	0.690656110712669	0.690656110713704
.	gene-PA0234	237	0.692986379642994	0.690656110712669	0.690656110713704
.	gene-PA2176	2221	0.691166155368527	0.690656110712669	0.690656110713704
.	gene-PA2026	2070	0.689457906978242	0.690656110712669	0.690656110713704
.	gene-PA3953	4044	0.681809220293217	0.690656110712669	0.690656110713704
pntAA	gene-PA0195	197	0.677213063585362	0.690656110712669	0.690656110713704
.	gene-PA0737	751	0.674822267450924	0.690656110712669	0.690656110713704
bfrB	gene-PA3531	3615	0.658980203039722	0.690656110712669	0.690656110713704
narK1	gene-PA3877	3966	0.655002768244917	0.690656110712669	0.690656110713704
.	gene-PA0850	866	0.649572667876317	0.690656110712669	0.690656110713704
.	gene-PA0384	388	0.647517869674998	0.690656110712669	0.690656110713704
.	gene-PA1136	1163	0.646900204872703	0.690656110712669	0.690656110713704
.	gene-PA4312	4419	0.644478974522691	0.690656110712669	0.690656110713704
.	gene-PA3131	3199	0.64386431650428	0.690656110712669	0.690656110713704
nosR	gene-PA3391	3468	0.642628444397661	0.690656110712669	0.690656110713704
.	gene-PA3459	3544	0.641878558266261	0.690656110712669	0.690656110713704
nrdJb	gene-PA5496	5653	0.635519455598455	0.690656110712669	0.690656110713704
.	gene-PA4313a	4421	0.632064755433765	0.690656110712669	0.690656110713704
.	gene-PA0513	518	0.631907063409909	0.690656110712669	0.690656110713704
.	gene-PA4610	4726	0.629859818695999	0.690656110712669	0.690656110713704
.	gene-PA4313	4420	0.614612485669745	0.690656110712669	0.690656110713704
.	gene-PA2785	2842	0.593286555911963	0.690656110712669	0.690656110713704
.	gene-PA1149	1176	0.585389911421495	0.690656110712669	0.690656110713704
znuB	gene-PA5501	5658	0.5829293037082	0.690656110712669	0.690656110713704
nosL	gene-PA3396	3473	0.570635226343899	0.690656110712669	0.690656110713704
.	gene-PA2118a	2162	0.560511663232139	0.690656110712669	0.690656110713704
.	gene-PA3859	3947	0.560018907020282	0.690656110712669	0.690656110713704
pqsA	gene-PA0996	1018	0.556348927653634	0.690656110712669	0.690656110713704
nirF	gene-PA0516	521	0.55068209973325	0.690656110712669	0.690656110713704
pqsD	gene-PA0999	1021	0.5484852739472	0.690656110712669	0.690656110713704
.	gene-PA4612	4728	0.528476033678302	0.690656110712669	0.690656110713704
.	gene-PA0200	203	0.527416160307362	0.690656110712669	0.690656110713704
pqsB	gene-PA0997	1019	0.517899704694435	0.690656110712669	0.690656110713704
.	gene-PA3919	4010	0.504919990588174	0.690656110712669	0.690656110713704
.	gene-PA1196	1222	0.504265453586977	0.690656110712669	0.690656110713704
.	gene-PA4328	4436	0.481431447540284	0.690656110712669	0.690656110713704
.	gene-PA5232	5382	0.457675907303343	0.690656110712669	0.690656110713704
moaA1	gene-PA3870	3959	0.450942389999026	0.690656110712669	0.690656110713704
nosZ	gene-PA3392	3469	0.430307381688059	0.690656110712669	0.690656110713704
sth	gene-PA2991	3053	1.10668515246752	0.690656110712669	0.690656110713704
.	gene-PA5458	5616	1.06719949987084	0.690656110712669	0.690656110713704
.	gene-PA0064	66	0.938434856095007	0.690656110712669	0.690656110713704
.	gene-PA0714	726	0.93706462971137	0.690656110712669	0.690656110713704
.	gene-PA2022	2066	0.915773219327426	0.690656110712669	0.690656110713704
nhaB	gene-PA1820	1863	0.911296094596608	0.690656110712669	0.690656110713704
.	gene-PA2050	2093	0.901406110475977	0.690656110712669	0.690656110713704
.	gene-PA0223	226	0.900764455741917	0.690656110712669	0.690656110713704
.	gene-PA2448	2497	0.878997010232448	0.690656110712669	0.690656110713704
acoB	gene-PA4151	4243	0.876284232854688	0.690656110712669	0.690656110713704
